,Subject,RT,condition,Error,sens_comp,resp_comp
91906,61,632.78,exHULC,1,incomp,comp
91907,61,523.63,exHULC,1,incomp,comp
91908,61,564.6999999999998,exHULC,1,incomp,comp
91909,61,643.1700000000002,exHULC,1,incomp,comp
91910,61,772.14,exHULC,1,incomp,comp
91911,61,807.52,exHULC,1,incomp,comp
91912,61,668.3899999999999,exHULC,1,incomp,comp
91913,61,514.8000000000002,exHULC,1,incomp,comp
91914,61,474.36000000000007,exHULC,1,incomp,comp
91915,61,481.7600000000001,exHULC,1,incomp,comp
91916,61,670.08,exHULC,1,incomp,comp
91917,61,1158.7,exHULC,1,incomp,comp
91918,61,470.67,exHULC,1,incomp,comp
91919,61,423.05,exHULC,1,incomp,comp
91920,61,600.2800000000002,exHULC,1,incomp,comp
91921,61,471.81000000000006,exHULC,1,incomp,comp
91922,61,532.23,exHULC,0,incomp,comp
91923,61,1124.2,exHULC,1,incomp,comp
91924,61,579.85,exHULC,1,incomp,comp
91925,61,521.99,exHULC,1,incomp,comp
91926,61,604.98,exHULC,1,incomp,comp
91927,61,721.26,exHCLU,1,comp,comp
91928,61,786.71,exHCLU,1,comp,comp
91929,61,647.77,exHCLU,1,comp,comp
91930,61,1356.5,exHCLU,1,comp,comp
91931,61,1057.4,exHCLU,1,comp,comp
91932,61,954.45,exHCLU,1,comp,comp
91933,61,425.47,exHCLU,1,comp,comp
91934,61,612.08,exHCLU,1,comp,comp
91935,61,480.94,exHCLU,1,comp,comp
91936,61,465.77,exHCLU,1,comp,comp
91937,61,789.1899999999998,exHCLU,1,comp,comp
91938,61,338.94,exHCLU,1,comp,comp
91939,61,460.78,exHCLU,1,comp,comp
91940,61,581.71,exHCLU,1,comp,comp
91941,61,473.61,exHCLU,1,comp,comp
91942,61,1290.5,exHCLU,1,comp,comp
91943,61,742.38,exHCLU,1,comp,comp
91944,61,514.2,exHCLU,1,comp,comp
91945,61,702.8800000000001,exHCLU,1,comp,comp
91946,61,817.65,exHCLU,1,comp,comp
91947,61,485.85,exHCLU,1,comp,comp
91948,61,573.35,exHCLU,1,comp,comp
91949,61,605.96,exHCLU,1,comp,comp
91950,61,519.62,exHCLU,1,comp,comp
91951,61,930.19,exHCLU,1,comp,comp
91952,61,714.5100000000001,exHCLU,1,comp,comp
91953,61,467.12,exHCLU,1,comp,comp
91954,61,513.3100000000002,exHCLU,1,comp,comp
91955,61,584.39,exHCLU,1,comp,comp
91956,61,671.65,exHCLU,1,comp,comp
91957,61,777.47,exHCLU,1,comp,comp
91958,61,381.19000000000005,exHCLU,1,comp,comp
91959,61,489.19,exHCLU,1,comp,comp
91960,61,732.0600000000002,exHCLU,1,comp,comp
91961,61,782.9699999999998,exHCLU,1,comp,comp
91962,61,610.14,exHCLU,1,comp,comp
91963,61,601.21,exHCLU,1,comp,comp
91964,61,783.0899999999998,exHCLU,1,comp,comp
91965,61,537.0699999999998,exHCLU,1,comp,comp
91966,61,900.49,exHCLU,1,comp,comp
91967,61,829.09,exHCLU,1,comp,comp
91968,61,544.47,exHCLU,1,comp,comp
91969,61,807.2600000000001,exHCLU,1,comp,comp
91970,61,463.74,exHCLU,1,comp,comp
91971,61,1141.2,exHCLU,1,comp,comp
91972,61,602.9,exHCLU,1,comp,comp
91973,61,705.78,exHCLU,1,comp,comp
91974,61,522.3100000000002,exHCLU,1,comp,comp
91975,61,412.71,exHCLU,1,comp,comp
91976,61,439.85,exHCLU,1,comp,comp
91977,61,706.45,exHCLU,1,comp,comp
91978,61,464.5,exHCLU,1,comp,comp
91979,61,464.17,exHCLU,1,comp,comp
91980,61,482.55,exHCLU,1,comp,comp
91981,61,562.17,exHCLU,1,comp,comp
91982,61,617.87,exHCLU,1,comp,comp
91983,61,476.33,exHCLU,1,comp,comp
91984,61,496.85,exHCLU,1,comp,comp
91985,61,474.68,exHCLU,1,comp,comp
91986,61,605.95,exHCLU,1,comp,comp
91987,61,405.62,exHCLU,1,comp,comp
91988,61,638.96,exHCLU,1,comp,comp
91989,61,586.0,exHCLU,1,comp,comp
91990,61,396.09,exHCLU,1,comp,comp
91991,61,407.85,exHCLU,1,comp,comp
91992,61,532.4399999999998,exHCLU,1,comp,comp
91993,61,443.11000000000007,exHCLU,1,comp,comp
91994,61,479.29,exHCLU,1,comp,comp
91995,61,439.75,exHCLU,1,comp,comp
91996,61,484.52,exHCLU,1,comp,comp
91997,61,579.5799999999998,exHCLU,1,comp,comp
91998,61,351.26,exHCLU,1,comp,comp
91999,61,441.06000000000006,exHCLU,1,comp,comp
92000,61,381.98,exHCLU,1,comp,comp
92001,61,391.68,exHCLU,1,comp,comp
92002,61,433.62,exHCLU,1,comp,comp
92003,61,664.08,exHCLU,1,comp,comp
92004,61,525.95,exHCLU,1,comp,comp
92005,61,354.9,exHCLU,1,comp,comp
92006,61,365.23,exHCLU,1,comp,comp
92007,61,354.81,exHCLU,1,comp,comp
92008,61,536.4399999999998,exHCLU,1,comp,comp
92009,61,487.41,exHCLU,1,comp,comp
92010,61,462.03,exHCLU,1,comp,comp
92011,61,495.84,exHCLU,1,comp,comp
92012,61,484.05,exHCLU,1,comp,comp
92013,61,396.41,exHCLU,1,comp,comp
92014,61,413.88000000000005,exHCLU,1,comp,comp
92015,61,578.87,exHCLU,1,comp,comp
92016,61,364.66,exHCLU,1,comp,comp
92017,61,445.51,exHCLU,1,comp,comp
92018,61,366.48,exHCLU,1,comp,comp
92019,61,508.83,exHCLU,1,comp,comp
92020,61,509.69,exHULU,1,comp,comp
92021,61,627.21,exHULU,1,comp,comp
92022,61,400.68000000000006,exHULU,1,comp,comp
92023,61,435.19,exHULU,1,comp,comp
92024,61,1083.7,exHULU,1,comp,comp
92025,61,580.02,exHULU,1,comp,comp
92026,61,525.6999999999998,exHULU,1,comp,comp
92027,61,547.6300000000001,exHULU,1,comp,comp
92028,61,510.5,exHULU,1,comp,comp
92029,61,859.6600000000002,exHULU,1,comp,comp
92030,61,895.5799999999998,exHULU,1,comp,comp
92031,61,535.54,exHULU,1,comp,comp
92032,61,538.48,exHULU,1,comp,comp
92033,61,658.3100000000002,exHULU,1,comp,comp
92034,61,513.39,exHULU,1,comp,comp
92035,61,648.02,exHULU,1,comp,comp
92036,61,394.15,exHULU,1,comp,comp
92037,61,874.0000000000001,exHULU,1,comp,comp
92038,61,643.4,exHULU,1,comp,comp
92039,61,341.63000000000005,exHULU,1,comp,comp
92040,61,699.38,exHULU,1,comp,comp
92041,61,357.13,exHULU,1,comp,comp
92042,61,350.19,exHULU,1,comp,comp
92043,61,435.08,exHULU,1,comp,comp
92044,61,341.12,exHULU,1,comp,comp
92045,61,456.05,exHULU,1,comp,comp
92046,61,497.09,exHULU,1,comp,comp
92047,61,426.96,exHULU,1,comp,comp
92048,61,582.5600000000002,exHULU,1,comp,comp
92049,61,412.3,exHULU,1,comp,comp
92050,61,459.25,exHULU,1,comp,comp
92051,61,561.54,exHULU,1,comp,comp
92052,61,421.35,exHULU,1,comp,comp
92053,61,398.2,exHULU,1,comp,comp
92054,61,604.23,exHULU,1,comp,comp
92055,61,486.59,exHULU,1,comp,comp
92056,61,465.18000000000006,exHULU,1,comp,comp
92057,61,798.55,exHULU,1,comp,comp
92058,61,590.8,exHULU,1,comp,comp
92059,61,393.87,exHULU,1,comp,comp
92060,61,638.17,exHULU,1,comp,comp
92061,61,511.92,exHULU,1,comp,comp
92062,61,404.8,exHULU,1,comp,comp
92063,61,370.74,exHULU,1,comp,comp
92064,61,796.83,exHULU,1,comp,comp
92065,61,556.77,exHULU,1,comp,comp
92066,61,562.1800000000002,exHULU,1,comp,comp
92067,61,412.86000000000007,exHULU,1,comp,comp
92068,61,727.46,exHULU,1,comp,comp
92069,61,476.24,exHULU,1,comp,comp
92070,61,454.84,exHULU,1,comp,comp
92071,61,501.56,exHULU,1,comp,comp
92072,61,409.69,exHULU,1,comp,comp
92073,61,532.88,exHULU,1,comp,comp
92074,61,397.83,exHULU,1,comp,comp
92075,61,486.17,exHULU,1,comp,comp
92076,61,376.73,exHULU,1,comp,comp
92077,61,514.96,exHULU,1,comp,comp
92078,61,383.16,exHULU,1,comp,comp
92079,61,712.8299999999998,exHULU,1,comp,comp
92080,61,572.9100000000002,exHULU,1,comp,comp
92081,61,444.01,exHULU,1,comp,comp
92082,61,477.61,exHULU,1,comp,comp
92083,61,387.11,exHULU,1,comp,comp
92084,61,530.0600000000002,exHULU,1,comp,comp
92085,61,426.35,exHULU,1,comp,comp
92086,61,406.78,exHULU,1,comp,comp
92087,61,648.4,exHULU,1,comp,comp
92088,61,560.48,exHULU,1,comp,comp
92089,61,563.5799999999998,exHULU,1,comp,comp
92090,61,348.27,exHULU,1,comp,comp
92091,61,531.91,exHULU,1,comp,comp
92092,61,433.96,exHULU,1,comp,comp
92093,61,432.61000000000007,exHULU,1,comp,comp
92094,61,711.8899999999999,exHULU,1,comp,comp
92095,61,588.73,exHULU,1,comp,comp
92096,61,556.9399999999998,exHULU,1,comp,comp
92097,61,668.4,exHULU,1,comp,comp
92098,61,610.0,exHULU,1,comp,comp
92099,61,773.4,exHULU,1,comp,comp
92100,61,635.1999999999998,exHULU,1,comp,comp
92101,61,440.16,exHULU,1,comp,comp
92102,61,613.9200000000002,exHULU,1,comp,comp
92103,61,520.5300000000002,exHULU,1,comp,comp
92104,61,541.1,exHULU,1,comp,comp
92105,61,576.62,exHULU,1,comp,comp
92106,61,725.17,exHULU,1,comp,comp
92107,61,715.85,exHULU,1,comp,comp
92108,61,669.2399999999999,exHULU,1,comp,comp
92109,61,592.7,exHULU,1,comp,comp
92110,61,650.48,exHULU,1,comp,comp
92111,61,791.04,exHULU,1,comp,comp
92112,61,489.41,exHULU,1,comp,comp
92113,61,708.0300000000002,exHULU,1,comp,comp
92114,61,413.07,exHULU,1,comp,comp
92115,61,646.5699999999998,exHCLC,1,incomp,comp
92116,61,694.35,exHCLC,1,incomp,comp
92117,61,658.0899999999998,exHCLC,1,incomp,comp
92118,61,682.83,exHCLC,1,incomp,comp
92119,61,570.6999999999998,exHCLC,1,incomp,comp
92120,61,717.28,exHCLC,1,incomp,comp
92121,61,851.13,exHCLC,1,incomp,comp
92122,61,476.61,exHCLC,1,incomp,comp
92123,61,623.04,exHCLC,1,incomp,comp
92124,61,442.59,exHCLC,1,incomp,comp
92125,61,807.0,exHCLC,1,incomp,comp
92126,61,728.9,exHCLC,1,incomp,comp
92127,61,633.2800000000002,exHCLC,1,incomp,comp
92128,61,632.88,exHCLC,1,incomp,comp
92129,61,757.2399999999999,exHCLC,1,incomp,comp
92130,61,632.59,exHCLC,1,incomp,comp
92131,61,712.5600000000002,exHCLC,1,incomp,comp
92132,61,663.86,exHCLC,0,incomp,comp
92133,61,448.07,exHCLC,0,incomp,comp
92134,61,402.84,exHCLC,0,incomp,comp
92135,61,625.48,exHCLC,1,incomp,comp
92136,61,464.71,exHCLC,1,incomp,comp
92137,61,563.97,exHCLC,1,incomp,comp
92138,61,433.5,exHCLC,1,incomp,comp
92139,61,447.27,exHCLC,0,incomp,comp
92140,61,459.47,exHCLC,1,incomp,comp
92141,61,619.41,exHCLC,1,incomp,comp
92142,61,555.62,exHCLC,0,incomp,comp
92143,61,803.38,exHCLC,1,incomp,comp
92144,61,811.48,exHCLC,1,incomp,comp
92145,61,570.39,exHCLC,1,incomp,comp
92146,61,647.61,exHCLC,1,incomp,comp
92147,61,731.25,exHCLC,0,incomp,comp
92148,61,635.13,exHCLC,1,incomp,comp
92149,61,1085.7,exHCLC,1,incomp,comp
92150,61,577.13,exHCLC,1,incomp,comp
92151,61,615.4399999999998,exHCLC,1,incomp,comp
92152,61,456.99,exHCLC,1,incomp,comp
92153,61,790.25,exHCLC,1,incomp,comp
92154,61,1095.2,exHCLC,1,incomp,comp
92155,61,594.6600000000002,exHCLC,1,incomp,comp
92156,61,737.14,exHCLC,1,incomp,comp
92157,61,746.7600000000001,exHCLC,1,incomp,comp
92158,61,760.29,exHCLC,1,incomp,comp
92159,61,473.86000000000007,exHCLC,1,incomp,comp
92160,61,598.51,exHCLC,0,incomp,comp
92161,61,628.61,exHCLC,0,incomp,comp
92162,61,664.37,exHCLC,0,incomp,comp
92163,61,381.84,exHCLC,1,incomp,comp
92164,61,1296.2,exHCLC,1,incomp,comp
92165,61,388.54,exHCLC,1,incomp,comp
92166,61,1303.5,exHCLC,1,incomp,comp
92167,61,476.69,exHCLC,1,incomp,comp
92168,61,784.6800000000002,exHCLC,0,incomp,comp
92169,61,844.1899999999998,exHCLC,0,incomp,comp
92170,61,708.54,exHCLC,1,incomp,comp
92171,61,649.2600000000001,exHCLC,1,incomp,comp
92172,61,518.85,exHCLC,1,incomp,comp
92173,61,396.16,exHCLC,0,incomp,comp
92174,61,474.26,exHCLC,1,incomp,comp
92175,61,468.66,exHCLC,1,incomp,comp
92176,61,484.97,exHCLC,1,incomp,comp
92177,61,428.71,exHCLC,0,incomp,comp
92178,61,656.13,exHCLC,1,incomp,comp
92179,61,493.5,exHCLC,1,incomp,comp
92180,61,457.29,exHCLC,1,incomp,comp
92181,61,771.15,exHCLC,1,incomp,comp
92182,61,547.4899999999999,exHCLC,1,incomp,comp
92183,61,624.1,exHCLC,1,incomp,comp
92184,61,424.24,exHCLC,1,incomp,comp
92185,61,580.4899999999999,exHCLC,1,incomp,comp
92186,61,642.1600000000002,exHCLC,1,incomp,comp
92187,61,858.05,exHCLC,0,incomp,comp
92188,61,764.0100000000001,exHCLC,0,incomp,comp
92189,61,328.31,exHCLC,1,incomp,comp
92190,61,670.79,exHCLC,0,incomp,comp
92191,61,455.87,exHCLC,1,incomp,comp
92192,61,437.87,exHCLC,1,incomp,comp
92193,61,635.5699999999998,exHCLC,1,incomp,comp
92194,61,673.55,exHCLC,1,incomp,comp
92195,61,657.85,exHCLC,1,incomp,comp
92196,61,702.3399999999998,exHCLC,1,incomp,comp
92197,61,474.59,exHCLC,1,incomp,comp
92198,61,381.65,exHCLC,1,incomp,comp
92199,61,435.12,exHCLC,1,incomp,comp
92200,61,468.85,exHCLC,1,incomp,comp
92201,61,615.2800000000002,exHCLC,1,incomp,comp
92202,61,467.3,exHCLC,1,incomp,comp
92203,61,559.1,exHCLC,1,incomp,comp
92204,61,574.04,exHCLC,1,incomp,comp
92205,61,625.15,exHCLC,1,incomp,comp
92206,61,350.3,exHCLC,1,incomp,comp
92207,61,1138.7,exHULC,1,incomp,comp
92208,61,988.28,exHULC,1,incomp,comp
92209,61,1242.8,exHULC,1,incomp,comp
92210,61,1129.3,exHULC,1,incomp,comp
92211,61,1243.7,exHULC,1,incomp,comp
92212,61,700.77,exHULC,1,incomp,comp
92213,61,446.85,exHULC,1,incomp,comp
92214,61,698.9300000000002,exHULC,1,incomp,comp
92215,61,721.5600000000002,exHULC,1,incomp,comp
92216,61,554.47,exHULC,1,incomp,comp
92217,61,511.62,exHULC,1,incomp,comp
92218,61,463.12,exHULC,1,incomp,comp
92219,61,907.73,exHULC,1,incomp,comp
92220,61,628.9899999999999,exHULC,1,incomp,comp
92221,61,797.06,exHULC,1,incomp,comp
92222,61,620.38,exHULC,1,incomp,comp
92223,61,815.1500000000002,exHULC,1,incomp,comp
92224,61,1157.4,exHULC,1,incomp,comp
92225,61,951.66,exHULC,1,incomp,comp
92226,61,786.7800000000002,exHULC,1,incomp,comp
92227,61,411.78,exHULC,1,incomp,comp
92228,61,471.68000000000006,exHULC,1,incomp,comp
92229,61,741.85,exHULC,1,incomp,comp
92230,61,486.73,exHULC,1,incomp,comp
92231,61,684.02,exHULC,1,incomp,comp
92232,61,765.11,exHULC,1,incomp,comp
92233,61,906.07,exHULC,1,incomp,comp
92234,61,595.23,exHULC,1,incomp,comp
92235,61,665.6600000000002,exHULC,1,incomp,comp
92236,61,811.5100000000001,exHULC,1,incomp,comp
92237,61,780.2,exHULC,1,incomp,comp
92238,61,745.9200000000002,exHULC,1,incomp,comp
92239,61,643.85,exHULC,1,incomp,comp
92240,61,626.63,exHULC,1,incomp,comp
92241,61,907.33,exHULC,1,incomp,comp
92242,61,564.8499999999998,exHULC,1,incomp,comp
92243,61,508.61,exHULC,1,incomp,comp
92244,61,440.82,exHULC,1,incomp,comp
92245,61,439.92,exHULC,1,incomp,comp
92246,61,824.0000000000001,exHULC,0,incomp,comp
92247,61,440.88,exHULC,1,incomp,comp
92248,61,747.6899999999998,exHULC,1,incomp,comp
92249,61,443.85,exHULC,1,incomp,comp
92250,61,419.92,exHULC,1,incomp,comp
92251,61,925.64,exHULC,1,incomp,comp
92252,61,869.2299999999998,exHULC,1,incomp,comp
92253,61,1010.0,exHULC,1,incomp,comp
92254,61,871.5799999999998,exHULC,1,incomp,comp
92255,61,897.2399999999999,exHULC,1,incomp,comp
92256,61,691.3399999999998,exHULC,1,incomp,comp
92257,61,1256.6999999999996,exHULC,1,incomp,comp
92258,61,482.06000000000006,exHULC,1,incomp,comp
92259,61,1138.4,exHULC,1,incomp,comp
92260,61,1076.6,exHULC,1,incomp,comp
92261,61,612.4000000000002,exHULC,1,incomp,comp
92262,61,669.59,exHULC,1,incomp,comp
92263,61,924.99,exHULC,1,incomp,comp
92264,61,556.11,exHULC,1,incomp,comp
92265,61,955.81,exHULC,1,incomp,comp
92266,61,1337.1,exHULC,1,incomp,comp
92267,61,810.75,exHULC,1,incomp,comp
92268,61,835.04,exHULC,1,incomp,comp
92269,61,550.01,exHULC,1,incomp,comp
92270,61,510.84,exHULC,0,incomp,comp
92271,61,826.0200000000002,exHULC,0,incomp,comp
92272,61,520.2,exHULC,1,incomp,comp
92273,61,504.56,exHULC,1,incomp,comp
92274,61,596.8299999999998,exHULC,1,incomp,comp
92275,61,520.65,exHULC,1,incomp,comp
92276,61,893.23,exHULC,1,incomp,comp
92277,61,644.04,exHULC,1,incomp,comp
92278,61,643.21,exHULC,1,incomp,comp
92279,61,432.6,exHULC,1,incomp,comp
92280,61,953.26,exHULC,1,incomp,comp
92281,61,655.1899999999998,exHULC,1,incomp,comp
92282,61,467.54,exHULC,1,incomp,comp
92283,61,1087.4,exHULC,1,incomp,comp
92284,61,549.08,exHULC,1,incomp,comp
92285,61,656.22,exHULC,1,incomp,comp
92286,61,582.71,exHULC,1,incomp,comp
92287,61,506.18,exHULC,1,incomp,comp
92288,61,433.83,exHULC,1,incomp,comp
92289,61,837.9700000000001,exHULC,1,incomp,comp
92290,61,823.3299999999998,exHULC,1,incomp,comp
92291,61,494.95,exHULC,1,incomp,comp
92292,61,1204.8000000000004,exHULC,1,incomp,comp
92293,61,493.96,exHULC,1,incomp,comp
92294,61,576.43,exHULC,0,incomp,comp
92295,61,676.1,exHULC,1,incomp,comp
92296,61,688.08,exHULC,1,incomp,comp
92297,61,814.3600000000001,exHULC,1,incomp,comp
92298,61,783.5999999999998,exHULC,1,incomp,comp
92299,61,498.68,exHULC,1,incomp,comp
92300,61,679.62,exHULC,1,incomp,comp
92301,61,630.44,exHULC,1,incomp,comp
92302,61,1459.4,exHCLU,1,comp,comp
92303,61,735.25,exHCLU,1,comp,comp
92304,61,672.36,exHCLU,1,comp,comp
92305,61,715.9399999999998,exHCLU,1,comp,comp
92306,61,682.62,exHCLU,1,comp,comp
92307,61,701.33,exHCLU,1,comp,comp
92308,61,589.5899999999998,exHCLU,1,comp,comp
92309,61,549.73,exHCLU,1,comp,comp
92310,61,452.71,exHCLU,1,comp,comp
92311,61,599.3100000000002,exHCLU,1,comp,comp
92312,61,404.15,exHCLU,1,comp,comp
92313,61,442.38,exHCLU,1,comp,comp
92314,61,517.75,exHCLU,1,comp,comp
92315,61,555.83,exHCLU,1,comp,comp
92316,61,476.17,exHCLU,1,comp,comp
92317,61,481.35,exHCLU,1,comp,comp
92318,61,692.71,exHCLU,1,comp,comp
92319,61,575.4,exHCLU,1,comp,comp
92320,61,425.15,exHCLU,1,comp,comp
92321,61,524.66,exHCLU,1,comp,comp
92322,61,516.33,exHCLU,1,comp,comp
92323,61,719.8,exHCLU,1,comp,comp
92324,61,629.93,exHCLU,1,comp,comp
92325,61,717.45,exHCLU,1,comp,comp
92326,61,815.3100000000002,exHCLU,1,comp,comp
92327,61,627.76,exHCLU,1,comp,comp
92328,61,634.81,exHCLU,1,comp,comp
92329,61,509.0100000000001,exHCLU,1,comp,comp
92330,61,706.99,exHCLU,1,comp,comp
92331,61,449.0,exHCLU,1,comp,comp
92332,61,725.9499999999998,exHCLU,1,comp,comp
92333,61,623.17,exHCLU,1,comp,comp
92334,61,441.63,exHCLU,1,comp,comp
92335,61,535.01,exHCLU,1,comp,comp
92336,61,647.81,exHCLU,1,comp,comp
92337,61,533.71,exHCLU,1,comp,comp
92338,61,659.5300000000002,exHCLU,1,comp,comp
92339,61,747.0600000000002,exHCLU,1,comp,comp
92340,61,576.0999999999998,exHCLU,1,comp,comp
92341,61,608.1999999999998,exHCLU,1,comp,comp
92342,61,536.0500000000002,exHCLU,1,comp,comp
92343,61,490.71,exHCLU,1,comp,comp
92344,61,592.8800000000001,exHCLU,1,comp,comp
92345,61,481.15,exHCLU,1,comp,comp
92346,61,753.5300000000002,exHCLU,1,comp,comp
92347,61,554.73,exHCLU,1,comp,comp
92348,61,527.81,exHCLU,1,comp,comp
92349,61,520.98,exHCLU,1,comp,comp
92350,61,470.19,exHCLU,1,comp,comp
92351,61,458.6,exHCLU,1,comp,comp
92352,61,575.8,exHCLU,1,comp,comp
92353,61,521.86,exHCLU,1,comp,comp
92354,61,488.94,exHCLU,1,comp,comp
92355,61,439.36,exHCLU,1,comp,comp
92356,61,516.8399999999998,exHCLU,1,comp,comp
92357,61,543.02,exHCLU,1,comp,comp
92358,61,429.29,exHCLU,1,comp,comp
92359,61,456.65,exHCLU,1,comp,comp
92360,61,569.9100000000002,exHCLU,1,comp,comp
92361,61,573.5100000000001,exHCLU,1,comp,comp
92362,61,657.55,exHCLU,1,comp,comp
92363,61,588.05,exHCLU,1,comp,comp
92364,61,518.13,exHCLU,1,comp,comp
92365,61,661.51,exHCLU,1,comp,comp
92366,61,466.95,exHCLU,1,comp,comp
92367,61,543.64,exHCLU,1,comp,comp
92368,61,574.8800000000001,exHCLU,1,comp,comp
92369,61,387.3,exHCLU,1,comp,comp
92370,61,545.92,exHCLU,1,comp,comp
92371,61,535.1899999999998,exHCLU,1,comp,comp
92372,61,537.9999999999999,exHCLU,1,comp,comp
92373,61,380.95,exHCLU,1,comp,comp
92374,61,556.35,exHCLU,1,comp,comp
92375,61,522.4100000000002,exHCLU,1,comp,comp
92376,61,450.32,exHCLU,1,comp,comp
92377,61,502.69,exHCLU,1,comp,comp
92378,61,515.8399999999998,exHCLU,1,comp,comp
92379,61,416.53,exHCLU,1,comp,comp
92380,61,559.8,exHCLU,1,comp,comp
92381,61,454.21,exHCLU,1,comp,comp
92382,61,508.46,exHCLU,1,comp,comp
92383,61,554.23,exHCLU,1,comp,comp
92384,61,484.07,exHCLU,1,comp,comp
92385,61,697.09,exHCLU,1,comp,comp
92386,61,590.8899999999999,exHCLU,1,comp,comp
92387,61,476.39,exHCLU,1,comp,comp
92388,61,874.4399999999998,exHCLU,1,comp,comp
92389,61,566.14,exHCLU,1,comp,comp
92390,61,597.64,exHCLU,1,comp,comp
92391,61,402.58,exHCLU,1,comp,comp
92392,61,618.61,exHCLU,1,comp,comp
92393,61,600.68,exHCLU,1,comp,comp
92394,61,400.08,exHCLU,1,comp,comp
92395,61,460.32,exHCLU,1,comp,comp
92396,61,732.14,exHCLU,1,comp,comp
92397,61,620.52,exHULU,1,comp,comp
92398,61,540.04,exHULU,1,comp,comp
92399,61,497.59,exHULU,1,comp,comp
92400,61,444.77,exHULU,1,comp,comp
92401,61,804.21,exHULU,1,comp,comp
92402,61,589.6899999999998,exHULU,1,comp,comp
92403,61,412.09,exHULU,1,comp,comp
92404,61,501.93,exHULU,1,comp,comp
92405,61,330.37,exHULU,1,comp,comp
92406,61,638.46,exHULU,1,comp,comp
92407,61,742.1399999999999,exHULU,1,comp,comp
92408,61,895.0899999999998,exHULU,1,comp,comp
92409,61,435.02,exHULU,1,comp,comp
92410,61,428.14,exHULU,1,comp,comp
92411,61,548.6800000000002,exHULU,1,comp,comp
92412,61,753.04,exHULU,1,comp,comp
92413,61,495.49,exHULU,1,comp,comp
92414,61,567.83,exHULU,1,comp,comp
92415,61,580.45,exHULU,1,comp,comp
92416,61,769.8199999999998,exHULU,1,comp,comp
92417,61,536.15,exHULU,1,comp,comp
92418,61,617.37,exHULU,1,comp,comp
92419,61,623.52,exHULU,1,comp,comp
92420,61,743.33,exHULU,1,comp,comp
92421,61,803.95,exHULU,1,comp,comp
92422,61,841.5799999999998,exHULU,1,comp,comp
92423,61,546.02,exHULU,1,comp,comp
92424,61,627.8000000000002,exHULU,1,comp,comp
92425,61,486.14,exHULU,1,comp,comp
92426,61,364.91,exHULU,1,comp,comp
92427,61,442.16,exHULU,1,comp,comp
92428,61,584.72,exHULU,1,comp,comp
92429,61,266.26,exHULU,1,comp,comp
92430,61,449.44,exHULU,1,comp,comp
92431,61,963.5,exHULU,0,comp,comp
92432,61,356.95,exHULU,1,comp,comp
92433,61,663.89,exHULU,1,comp,comp
92434,61,614.9899999999999,exHULU,1,comp,comp
92435,61,520.0600000000002,exHULU,1,comp,comp
92436,61,712.1899999999998,exHULU,1,comp,comp
92437,61,569.4,exHULU,1,comp,comp
92438,61,665.79,exHULU,1,comp,comp
92439,61,1064.9,exHULU,0,comp,comp
92440,61,743.29,exHULU,1,comp,comp
92441,61,489.44,exHULU,1,comp,comp
92442,61,531.6899999999998,exHULU,1,comp,comp
92443,61,429.88999999999993,exHULU,1,comp,comp
92444,61,948.79,exHULU,1,comp,comp
92445,61,581.64,exHULU,1,comp,comp
92446,61,556.28,exHULU,1,comp,comp
92447,61,469.55,exHULU,1,comp,comp
92448,61,423.25,exHULU,1,comp,comp
92449,61,385.58,exHULU,1,comp,comp
92450,61,438.84,exHULU,1,comp,comp
92451,61,516.49,exHULU,1,comp,comp
92452,61,432.43000000000006,exHULU,1,comp,comp
92453,61,452.39,exHULU,1,comp,comp
92454,61,429.79,exHULU,1,comp,comp
92455,61,393.76,exHULU,1,comp,comp
92456,61,731.58,exHULU,1,comp,comp
92457,61,520.51,exHULU,1,comp,comp
92458,61,797.36,exHULU,1,comp,comp
92459,61,552.2,exHULU,1,comp,comp
92460,61,550.01,exHULU,1,comp,comp
92461,61,586.8100000000002,exHULU,1,comp,comp
92462,61,832.41,exHULU,1,comp,comp
92463,61,531.3899999999999,exHULU,1,comp,comp
92464,61,622.27,exHULU,1,comp,comp
92465,61,450.71,exHULU,1,comp,comp
92466,61,472.75,exHULU,1,comp,comp
92467,61,500.75,exHULU,1,comp,comp
92468,61,541.6300000000001,exHULU,1,comp,comp
92469,61,468.31000000000006,exHULU,1,comp,comp
92470,61,499.92,exHULU,1,comp,comp
92471,61,557.57,exHULU,1,comp,comp
92472,61,616.17,exHULU,1,comp,comp
92473,61,503.58,exHULU,1,comp,comp
92474,61,565.96,exHULU,1,comp,comp
92475,61,375.51,exHULU,1,comp,comp
92476,61,493.35,exHULU,1,comp,comp
92477,61,491.58,exHULU,1,comp,comp
92478,61,479.75,exHULU,1,comp,comp
92479,61,424.92,exHULU,1,comp,comp
92480,61,454.74,exHULU,1,comp,comp
92481,61,530.83,exHULU,1,comp,comp
92482,61,393.33,exHULU,1,comp,comp
92483,61,684.8199999999998,exHULU,1,comp,comp
92484,61,730.0600000000002,exHULU,1,comp,comp
92485,61,482.98,exHULU,1,comp,comp
92486,61,559.86,exHULU,1,comp,comp
92487,61,461.44,exHULU,1,comp,comp
92488,61,378.66,exHULU,1,comp,comp
92489,61,1062.8,exHCLC,1,incomp,comp
92490,61,661.7800000000002,exHCLC,1,incomp,comp
92491,61,754.39,exHCLC,1,incomp,comp
